YEAR;MONTH;DAY;DAY_OF_WEEK;AIRLINE;FLIGHT_NUMBER;SCHEDULED_DEPARTURE;DEPARTURE_TIME;DEPARTURE_DELAY;TAXI_OUT;WHEELS_OFF;SCHEDULED_TIME;ELAPSED_TIME;AIR_TIME;DIST5E;WHEELS_ON;TAXI_IN;SCHEDULED_ARRIVAL;ARRIVAL_TIME;ARRIVAL_DELAY
2015;1;1;4;11;3377;600;;;;;110;;;539;;;750;;
2015;1;1;4;11;3441;600;;;;;150;;;767;;;730;;
2015;1;1;4;11;3540;600;555;-5;18;613;103;96;73;530;826;5;843;831;-12
2015;1;1;4;11;3488;600;600;0;19;619;117;112;87;661;846;6;857;852;-5
2015;1;1;4;11;3597;600;;;;;165;;;812;;;745;;
2015;1;1;4;11;3611;600;;;;;185;;;922;;;805;;
2015;1;1;4;11;3678;600;;;;;60;;;181;;;700;;
2015;1;1;4;5;188;600;551;-9;10;601;83;84;68;407;709;6;723;715;-8
2015;1;1;4;5;925;600;600;0;13;613;238;209;188;1457;721;8;758;729;-29
2015;1;1;4;5;943;600;742;102;10;752;171;155;141;982;1013;4;851;1017;86
2015;1;1;4;5;316;600;558;-2;11;609;98;158;67;502;716;80;738;836;58
2015;1;1;4;5;972;600;603;3;56;659;159;191;131;1119;1010;4;939;1014;35
2015;1;1;4;9;2622;600;551;-9;31;622;90;97;61;373;723;5;730;728;-2
2015;1;1;4;9;6360;600;600;0;33;633;82;90;49;300;722;8;722;730;8
2015;1;1;4;9;6369;600;604;4;22;626;134;136;108;751;714;6;714;720;6
2015;1;1;4;9;5330;600;552;-8;9;601;79;58;43;268;644;6;719;650;-29
2015;1;1;4;9;5292;600;556;-4;31;627;96;96;58;397;725;7;736;732;-4
2015;1;1;4;9;6276;600;557;-3;27;624;96;101;67;462;731;7;736;738;2
2015;1;1;4;9;6235;600;556;-4;21;617;249;237;213;1504;750;3;809;753;-16
2015;1;1;4;9;3489;600;557;-3;22;619;130;136;110;748;809;4;810;813;3
2015;1;1;4;9;3461;600;550;-10;15;605;147;138;119;838;804;4;827;808;-19
2015;1;1;4;9;7423;600;550;-10;31;621;58;65;30;153;651;4;658;655;-3
2015;1;1;4;9;5318;600;;;;;87;;;359;;;627;;
2015;1;1;4;9;5445;600;;;;;52;;;86;;;652;;
2015;1;1;4;9;5242;600;639;39;24;703;130;121;89;674;732;8;710;740;30
2015;1;1;4;9;5462;600;604;4;20;624;64;65;39;174;703;6;704;709;5
2015;1;1;4;9;5466;600;654;54;48;742;51;85;24;86;806;13;651;819;88
2015;1;1;4;9;5550;600;559;-1;27;626;93;93;58;391;724;8;733;732;-1
2015;1;1;4;9;5574;600;600;0;40;640;74;81;37;158;717;4;714;721;7
2015;1;1;4;11;3221;600;555;-5;17;612;166;160;137;990;829;6;846;835;-11
2015;1;1;4;11;3224;600;;;;;80;;;396;;;720;;
2015;1;1;4;9;5522;600;601;1;22;623;142;145;115;852;918;8;922;926;4
2015;1;1;4;9;5592;600;604;4;31;635;72;77;39;230;714;7;712;721;9
2015;1;1;4;9;5604;600;550;-10;29;619;83;103;69;250;728;5;723;733;10
2015;1;1;4;9;5170;600;622;22;12;634;68;58;41;216;715;5;708;720;12
2015;1;1;4;9;5429;600;551;-9;8;559;93;79;66;342;705;5;733;710;-23
2015;1;1;4;9;5435;600;556;-4;37;633;127;130;89;620;802;4;807;806;-1
2015;1;1;4;9;6378;600;610;10;8;618;68;57;43;196;701;6;708;707;-1
2015;1;1;4;9;6401;600;557;-3;19;616;96;92;69;451;725;4;736;729;-7
2015;1;1;4;9;6332;600;556;-4;27;623;125;138;100;641;703;11;705;714;9
2015;1;1;4;9;6346;600;555;-5;13;608;46;39;21;77;629;5;646;634;-12
2015;1;1;4;9;6465;600;604;4;32;636;132;122;85;590;701;5;712;706;-6
2015;1;1;4;9;7392;600;558;-2;15;613;87;68;47;306;700;6;727;706;-21
2015;1;1;4;9;6403;600;557;-3;26;623;89;86;55;329;718;5;729;723;-6
2015;1;1;4;9;6497;600;559;-1;34;633;145;179;132;844;945;13;925;958;33
2015;1;1;4;6;576;601;552;-9;17;609;331;317;292;2565;1401;8;1432;1409;-23
2015;1;1;4;6;1410;601;601;0;13;614;175;168;149;1222;1043;6;1056;1049;-7
2015;1;1;4;6;1689;601;602;1;11;613;399;378;355;2565;908;12;940;920;-20
2015;1;1;4;10;6020;601;559;-2;29;628;129;122;83;576;651;10;710;701;-9
2015;1;1;4;7;113;601;557;-4;10;607;37;39;23;102;630;6;638;636;-2
2015;1;1;4;9;5629;601;632;31;11;643;94;80;65;421;748;4;735;752;17
2015;1;1;4;9;6420;601;812;131;8;820;131;144;107;776;1107;29;912;1136;144
2015;1;1;4;6;223;602;610;8;14;624;58;50;31;191;655;5;700;700;0
2015;1;1;4;6;996;603;603;0;16;619;319;287;263;2454;1342;8;1422;1350;-32
2015;1;1;4;6;1721;603;601;-2;13;614;87;75;54;337;708;8;730;716;-14
2015;1;1;4;10;4390;603;558;-5;18;616;82;86;44;288;700;24;725;724;-1
2015;1;1;4;10;5732;603;605;2;21;626;82;87;62;401;728;4;725;732;7
2015;1;1;4;12;756;603;603;0;25;628;107;111;79;602;747;7;750;754;4
2015;1;1;4;6;234;605;613;8;29;642;216;227;193;1609;1155;5;1141;1200;19
2015;1;1;4;6;415;605;605;0;20;625;404;400;368;2586;933;12;949;945;-4
2015;1;1;4;3;647;605;614;9;14;628;369;373;355;2300;1023;4;1014;1027;13
2015;1;1;4;3;829;605;601;-4;25;626;147;148;120;728;826;3;832;829;-3
2015;1;1;4;3;1743;605;601;-4;12;613;186;164;147;1145;840;5;911;845;-26
2015;1;1;4;6;1023;605;600;-5;13;613;174;169;150;1065;843;6;859;849;-10
2015;1;1;4;13;2505;605;604;-1;14;618;140;132;111;836;909;7;925;916;-9
2015;1;1;4;13;239;605;559;-6;9;608;120;104;91;786;739;4;805;743;-22
2015;1;1;4;13;474;605;609;4;13;622;140;136;116;819;918;7;925;925;0
2015;1;1;4;6;1245;605;602;-3;10;612;91;73;55;404;707;8;736;715;-21
2015;1;1;4;3;560;605;612;7;15;627;157;158;140;868;747;3;742;750;8
2015;1;1;4;2;310;605;;;;;95;;;469;;;740;;
2015;1;1;4;2;375;605;557;-8;15;612;120;111;90;550;742;6;805;748;-17
2015;1;1;4;2;378;605;557;-8;17;614;165;184;147;1045;741;20;750;801;11
2015;1;1;4;2;1291;605;605;0;14;619;175;164;138;853;837;12;900;849;-11
2015;1;1;4;1;320;605;602;-3;21;623;125;125;97;679;800;7;810;807;-3
2015;1;1;4;1;602;605;602;-3;23;625;140;143;115;867;820;5;825;825;0
2015;1;1;4;8;233;605;553;-12;12;605;88;84;50;266;655;22;733;717;-16
2015;1;1;4;8;601;605;603;-2;17;620;188;188;148;1069;848;23;913;911;-2
2015;1;1;4;8;735;605;557;-8;13;610;81;75;59;354;709;3;726;712;-14
2015;1;1;4;8;922;605;621;16;13;634;172;184;163;1197;917;8;857;925;28
2015;1;1;4;8;1184;605;600;-5;17;617;146;161;129;944;826;15;831;841;10
2015;1;1;4;8;1434;605;738;93;12;750;188;183;165;1189;935;6;813;941;88
2015;1;1;4;4;1065;605;601;-4;14;615;172;150;130;859;825;6;857;831;-26
2015;1;1;4;4;1456;605;701;56;11;712;90;73;57;356;809;5;735;814;39
2015;1;1;4;4;1723;605;604;-1;15;619;109;108;88;599;847;5;854;852;-2
2015;1;1;4;10;4642;605;613;8;29;642;142;153;117;936;939;7;927;946;19
2015;1;1;4;10;4928;605;600;-5;9;609;116;97;83;565;832;5;901;837;-24
2015;1;1;4;12;609;605;556;-9;9;605;177;167;150;977;635;8;702;643;-19
2015;1;1;4;12;821;605;607;2;13;620;109;113;93;533;653;7;654;700;6
2015;1;1;4;12;133;605;702;57;18;720;122;117;91;641;751;8;707;759;52
2015;1;1;4;11;2881;605;;;;;70;;;227;;;715;;
2015;1;1;4;11;2771;605;;;;;80;;;285;;;725;;
2015;1;1;4;11;3288;605;;;;;45;;;113;;;650;;
2015;1;1;4;11;3328;605;;;;;45;;;89;;;650;;
2015;1;1;4;11;3408;605;;;;;60;;;229;;;705;;
2015;1;1;4;11;3643;605;;;;;100;;;408;;;745;;
2015;1;1;4;7;286;605;600;-5;12;612;36;40;22;100;634;6;641;640;-1
2015;1;1;4;9;5181;605;602;-3;40;642;199;211;165;1187;727;6;724;733;9
2015;1;1;4;9;6499;605;610;5;32;642;141;133;87;627;709;14;726;723;-3
2015;1;1;4;6;1160;606;601;-5;13;614;233;236;199;1635;1133;24;1159;1157;-2
2015;1;1;4;6;1601;606;558;-8;13;611;189;160;143;1065;834;4;915;838;-37
2015;1;1;4;9;6461;606;559;-7;29;628;69;78;39;196;707;10;715;717;2
2015;1;1;4;5;606;607;601;-6;14;615;166;179;155;1084;850;10;853;900;7
2015;1;1;4;9;7389;607;602;-5;12;614;77;73;57;261;711;4;724;715;-9
2015;1;1;4;6;220;608;606;-2;12;618;172;160;140;1167;938;8;1000;946;-14
2015;1;1;4;6;654;608;603;-5;11;614;163;147;127;1005;921;9;951;930;-21
2015;1;1;4;10;6119;608;608;0;12;620;137;141;123;642;723;6;725;729;4
2015;1;1;4;9;5456;608;559;-9;14;613;102;88;68;462;721;6;750;727;-23
2015;1;1;4;7;205;609;601;-8;8;609;32;36;23;100;632;5;641;637;-4
2015;1;1;4;9;4494;609;559;-10;31;630;122;144;106;584;916;7;911;923;12
2015;1;1;4;9;5370;610;607;-3;13;620;66;56;37;222;757;6;816;803;-13
2015;1;1;4;3;1709;610;616;6;29;645;121;130;95;529;820;6;811;826;15
2015;1;1;4;13;828;610;610;0;12;622;250;226;210;1999;1152;4;1220;1156;-24
2015;1;1;4;6;1632;610;605;-5;13;618;294;270;252;2306;1330;5;1404;1335;-29
2015;1;1;4;6;1725;610;606;-4;13;619;96;80;62;414;721;5;746;726;-20
2015;1;1;4;2;168;610;603;-7;10;613;163;152;129;1121;922;13;953;935;-18
2015;1;1;4;2;1315;610;;;;;135;;;631;;;825;;
2015;1;1;4;2;1336;610;603;-7;18;621;135;136;108;868;909;10;925;919;-6
2015;1;1;4;2;1619;610;605;-5;13;618;216;204;179;1258;917;12;946;929;-17
2015;1;1;4;2;1686;610;609;-1;19;628;215;205;183;1592;1131;3;1145;1134;-11
2015;1;1;4;1;345;610;608;-2;13;621;119;113;95;671;756;5;809;801;-8
2015;1;1;4;1;454;610;611;1;19;630;155;150;122;954;832;9;845;841;-4
2015;1;1;4;8;57;610;603;-7;18;621;111;94;73;413;734;3;801;737;-24
2015;1;1;4;8;24;610;620;10;10;630;314;293;279;2475;1409;4;1424;1413;-11
2015;1;1;4;8;1279;610;603;-7;16;619;155;148;126;899;825;6;845;831;-14
2015;1;1;4;8;1836;610;603;-7;12;615;118;90;74;632;729;4;808;733;-35
2015;1;1;4;2;1361;610;607;-3;10;617;285;280;255;1797;832;15;855;847;-8
2015;1;1;4;4;327;610;608;-2;16;624;155;126;103;666;807;7;845;814;-31
2015;1;1;4;4;1492;610;756;106;20;816;186;173;145;1276;1141;8;1016;1149;93
2015;1;1;4;8;1554;610;625;15;13;638;163;167;147;1046;805;7;753;812;19
2015;1;1;4;10;4556;610;607;-3;11;618;119;119;99;528;757;9;809;806;-3
2015;1;1;4;10;6071;610;617;7;19;636;59;64;34;152;710;11;709;721;12
2015;1;1;4;12;1252;610;648;38;16;704;175;177;147;1096;931;14;905;945;40
2015;1;1;4;11;3323;610;609;-1;19;628;161;147;123;825;831;5;851;836;-15
2015;1;1;4;11;3601;610;603;-7;12;615;105;87;68;502;723;7;755;730;-25
2015;1;1;4;11;3551;610;605;-5;25;630;156;157;128;802;838;4;846;842;-4
2015;1;1;4;9;5572;610;600;-10;20;620;133;114;84;604;644;10;723;654;-29
2015;1;1;4;2;1312;611;603;-8;13;616;169;149;127;1068;923;9;1000;932;-28
2015;1;1;4;8;269;611;607;-4;17;624;213;197;174;1237;918;6;944;924;-20
2015;1;1;4;10;4506;612;641;29;3;644;73;72;58;262;742;11;725;753;28
2015;1;1;4;9;5337;612;;;;;116;;;563;;;708;;
2015;1;1;4;5;562;613;608;-5;14;622;68;64;44;236;706;6;721;712;-9
2015;1;1;4;6;416;614;612;-2;10;622;235;224;207;1739;1149;7;1209;1156;-13
2015;1;1;4;8;1403;614;612;-2;15;627;223;202;182;1598;1029;5;1057;1034;-23
2015;1;1;4;7;107;614;620;6;11;631;42;47;30;163;701;6;656;707;11
2015;1;1;4;9;4681;614;607;-7;18;625;115;112;90;618;855;4;909;859;-10
2015;1;1;4;3;1754;615;605;-10;24;629;107;112;84;601;853;4;902;857;-5
2015;1;1;4;3;1789;615;629;14;12;641;228;207;183;1773;1144;12;1203;1156;-7
2015;1;1;4;13;1966;615;831;136;13;844;110;90;65;447;949;12;805;1001;116
2015;1;1;4;13;2351;615;612;-3;7;619;110;106;91;696;850;8;905;858;-7
2015;1;1;4;13;137;615;613;-2;9;622;175;173;160;1020;802;4;810;806;-4
2015;1;1;4;2;1125;615;;;;;185;;;986;;;820;;
2015;1;1;4;2;1165;615;613;-2;16;629;75;64;44;187;713;4;730;717;-13
2015;1;1;4;2;1581;615;;;;;164;;;1192;;;959;;
2015;1;1;4;2;2253;615;618;3;19;637;165;156;128;852;845;9;900;854;-6
2015;1;1;4;1;504;615;609;-6;22;631;155;156;129;978;840;5;850;845;-5
2015;1;1;4;8;99;615;607;-8;13;620;100;85;67;313;727;5;755;732;-23
2015;1;1;4;8;962;615;731;76;12;743;247;261;244;1674;1047;5;922;1052;90
2015;1;1;4;8;2006;615;615;0;20;635;165;173;148;1065;903;5;900;908;8
2015;1;1;4;4;828;615;613;-2;8;621;68;57;43;302;804;6;823;810;-13
2015;1;1;4;4;978;615;611;-4;20;631;121;115;89;626;900;6;916;906;-10
2015;1;1;4;4;985;615;609;-6;13;622;86;79;60;368;822;6;841;828;-13
2015;1;1;4;4;1275;615;609;-6;25;634;100;109;73;405;747;11;755;758;3
2015;1;1;4;4;2384;615;608;-7;36;644;98;121;80;532;904;5;853;909;16
2015;1;1;4;4;1610;615;613;-2;15;628;184;142;121;1123;1029;6;1119;1035;-44
2015;1;1;4;4;1866;615;616;1;11;627;270;266;251;2139;1338;4;1345;1342;-3
2015;1;1;4;4;1919;615;611;-4;13;624;189;189;172;1020;816;4;824;820;-4
2015;1;1;4;10;2522;615;1219;364;27;1246;55;67;30;140;1316;10;710;1326;376
2015;1;1;4;10;2512;615;604;-11;9;613;95;82;68;482;721;5;750;726;-24
2015;1;1;4;10;2572;615;607;-8;24;631;45;42;15;69;646;3;700;649;-11
2015;1;1;4;10;4531;615;623;8;27;650;172;200;163;925;833;10;807;843;36
2015;1;1;4;10;4655;615;621;6;13;634;110;113;88;468;802;12;805;814;9
2015;1;1;4;10;5123;615;609;-6;13;622;51;45;27;147;749;5;806;754;-12
2015;1;1;4;12;582;615;617;2;33;650;92;104;64;391;754;7;747;801;14
2015;1;1;4;12;439;615;609;-6;19;628;105;99;73;472;641;7;700;648;-12
2015;1;1;4;11;2958;615;;;;;180;;;968;;;915;;
2015;1;1;4;11;3432;615;859;164;10;909;63;60;41;213;950;9;718;959;161
2015;1;1;4;11;3613;615;;;;;160;;;821;;;855;;
2015;1;1;4;11;3568;615;610;-5;11;621;95;80;63;479;724;6;750;730;-20
2015;1;1;4;9;5348;615;613;-2;21;634;71;64;37;156;711;6;726;717;-9
2015;1;1;4;9;5256;615;614;-1;32;646;139;153;116;809;942;5;934;947;13
2015;1;1;4;9;4747;615;612;-3;10;622;110;112;95;588;857;7;905;904;-1
2015;1;1;4;9;5464;615;611;-4;30;641;53;68;28;113;709;10;708;719;11
2015;1;1;4;9;5608;615;614;-1;16;630;52;48;25;109;655;7;707;702;-5
2015;1;1;4;9;5636;615;608;-7;30;638;95;92;59;238;737;3;750;740;-10
2015;1;1;4;9;6571;615;631;16;61;732;84;124;57;351;829;6;739;835;56
2015;1;1;4;9;6573;615;610;-5;8;618;106;96;79;598;837;9;901;846;-15
2015;1;1;4;9;6616;615;614;-1;28;642;100;111;78;493;900;5;855;905;10
2015;1;1;4;5;612;616;618;2;10;628;89;68;49;334;717;9;745;726;-19
2015;1;1;4;5;940;616;619;3;12;631;139;119;96;802;807;11;835;818;-17
2015;1;1;4;9;6368;617;613;-4;18;631;120;115;77;516;648;20;717;708;-9
2015;1;1;4;7;101;618;617;-1;7;624;49;51;39;216;703;5;707;708;1
2015;1;1;4;8;762;619;631;12;11;642;158;157;141;1035;903;5;857;908;11
2015;1;1;4;9;5249;619;648;29;8;656;172;140;121;1041;857;11;911;908;-3
2015;1;1;4;6;207;620;614;-6;17;631;171;172;150;965;801;5;811;806;-5
2015;1;1;4;3;1931;620;625;5;21;646;119;118;89;546;815;8;819;823;4
2015;1;1;4;6;732;620;613;-7;13;626;236;215;195;1721;1141;7;1216;1148;-28
2015;1;1;4;13;698;620;623;3;20;643;170;158;135;973;858;3;910;901;-9
2015;1;1;4;13;799;620;618;-2;11;629;170;170;155;1235;1104;4;1110;1108;-2
2015;1;1;4;13;687;620;631;11;7;638;190;175;161;1072;919;7;930;926;-4
2015;1;1;4;13;823;620;620;0;18;638;295;272;248;2295;1346;6;1415;1352;-23
2015;1;1;4;13;603;620;617;-3;17;634;250;224;200;1728;1154;7;1230;1201;-29
2015;1;1;4;13;885;620;615;-5;19;634;120;115;89;647;903;7;920;910;-10
2015;1;1;4;6;1192;620;618;-2;18;636;145;138;110;853;926;10;945;936;-9
2015;1;1;4;6;1568;620;615;-5;18;633;320;283;253;2425;1346;12;1440;1358;-42
2015;1;1;4;3;460;620;614;-6;20;634;113;110;85;621;859;5;913;904;-9
2015;1;1;4;2;269;620;;;;;215;;;1438;;;1155;;
2015;1;1;4;2;1186;620;614;-6;36;650;205;206;165;1562;1035;5;1045;1040;-5
2015;1;1;4;2;1390;620;612;-8;27;639;185;169;138;1171;1057;4;1125;1101;-24
2015;1;1;4;2;2420;620;619;-1;15;634;180;180;149;1235;1103;16;1120;1119;-1
2015;1;1;4;1;545;620;613;-7;12;625;160;157;135;956;840;10;900;850;-10
2015;1;1;4;2;955;620;612;-8;48;700;130;148;96;700;836;4;830;840;10
2015;1;1;4;4;2129;620;623;3;25;648;151;138;108;749;836;5;851;841;-10
2015;1;1;4;4;1518;620;613;-7;22;635;91;89;61;404;736;6;751;742;-9
2015;1;1;4;4;1588;620;619;-1;13;632;165;172;155;931;807;4;805;811;6
2015;1;1;4;10;4468;620;621;1;25;646;161;184;154;878;820;5;801;825;24
2015;1;1;4;10;5534;620;620;0;10;630;88;74;59;448;829;5;848;834;-14
2015;1;1;4;12;1338;620;609;-11;12;621;165;161;142;908;743;7;805;750;-15
2015;1;1;4;11;3205;620;;;;;185;;;925;;;825;;
2015;1;1;4;11;3173;620;;;;;120;;;561;;;820;;
2015;1;1;4;5;470;620;616;-4;12;628;140;132;115;933;823;5;840;828;-12
2015;1;1;4;5;742;620;625;5;15;640;139;129;111;852;831;3;839;834;-5
2015;1;1;4;9;4762;620;630;10;16;646;106;105;84;541;910;5;906;915;9
2015;1;1;4;9;4716;620;617;-3;33;650;117;113;74;546;804;6;817;810;-7
2015;1;1;4;9;5616;620;620;0;28;648;118;121;79;594;807;14;818;821;3
2015;1;1;4;6;1026;621;637;16;13;650;153;157;137;854;807;7;754;814;20
2015;1;1;4;8;1481;621;616;-5;14;630;113;107;88;474;758;5;814;803;-11
2015;1;1;4;12;344;622;613;-9;10;623;93;90;70;524;733;10;755;743;-12
2015;1;1;4;9;4624;622;620;-2;35;655;108;122;83;501;918;4;910;922;12
2015;1;1;4;9;6372;622;626;4;21;647;110;104;73;483;700;10;712;710;-2
2015;1;1;4;5;200;623;620;-3;15;635;152;140;115;925;830;10;855;840;-15
2015;1;1;4;6;206;624;623;-1;11;634;239;237;222;1400;916;4;923;920;-3
2015;1;1;4;4;1515;624;621;-3;9;630;86;58;41;201;711;8;750;719;-31
2015;1;1;4;3;1982;625;616;-9;11;627;117;116;95;631;802;10;822;812;-10
2015;1;1;4;6;525;625;624;-1;17;641;181;185;150;1085;911;18;926;929;3
2015;1;1;4;13;871;625;625;0;10;635;175;156;137;1199;1052;9;1120;1101;-19
2015;1;1;4;13;343;625;625;0;22;647;240;251;224;1444;931;5;925;936;11
2015;1;1;4;3;598;625;624;-1;16;640;299;283;258;2402;1358;9;1424;1407;-17
2015;1;1;4;2;127;625;622;-3;14;636;210;230;200;1172;856;16;855;912;17
2015;1;1;4;2;387;625;;;;;175;;;1242;;;1120;;
2015;1;1;4;2;1079;625;620;-5;27;647;175;187;149;936;816;11;820;827;7
2015;1;1;4;2;1207;625;909;164;21;930;235;238;206;1303;1156;11;920;1207;167
2015;1;1;4;2;1343;625;618;-7;18;636;140;129;107;936;923;4;945;927;-18
2015;1;1;4;2;1635;625;;;;;150;;;731;;;755;;
2015;1;1;4;2;2379;625;618;-7;27;645;195;207;166;1061;831;14;840;845;5
2015;1;1;4;2;2272;625;619;-6;9;628;70;54;40;247;708;5;735;713;-22
2015;1;1;4;1;124;625;614;-11;29;643;205;220;188;1533;1051;3;1050;1054;4
2015;1;1;4;8;70;625;624;-1;13;637;180;186;169;1237;926;4;925;930;5
2015;1;1;4;8;966;625;628;3;9;637;178;178;163;1249;920;6;923;926;3
2015;1;1;4;4;891;625;621;-4;16;637;120;105;84;594;801;5;825;806;-19
2015;1;1;4;4;2234;625;709;44;10;719;171;163;149;936;848;4;816;852;36
2015;1;1;4;4;2480;625;619;-6;15;634;146;117;97;620;811;5;851;816;-35
2015;1;1;4;8;2180;625;619;-6;16;635;68;63;40;200;715;7;733;722;-11
2015;1;1;4;10;5221;625;610;-15;10;620;87;77;60;301;720;7;752;727;-25
2015;1;1;4;12;308;625;618;-7;18;636;132;133;108;836;924;7;937;931;-6
2015;1;1;4;11;3609;625;;;;;160;;;785;;;805;;
2015;1;1;4;11;3634;625;;;;;135;;;641;;;840;;
2015;1;1;4;5;969;625;619;-6;12;631;129;139;116;622;727;11;734;738;4
2015;1;1;4;9;6557;625;622;-3;25;647;90;105;68;455;855;12;855;907;12
2015;1;1;4;9;6564;625;617;-8;19;636;101;98;73;509;849;6;906;855;-11
2015;1;1;4;10;4418;626;620;-6;10;630;106;108;89;489;759;9;812;808;-4
2015;1;1;4;9;6230;626;620;-6;19;639;53;50;22;73;701;9;719;710;-9
2015;1;1;4;10;3272;627;623;-4;15;638;87;81;60;315;638;6;654;644;-10
2015;1;1;4;7;104;628;621;-7;6;627;32;30;18;102;645;6;700;651;-9
2015;1;1;4;9;7396;628;627;-1;21;648;52;54;30;175;718;3;720;721;1
2015;1;1;4;4;1592;629;628;-1;16;644;241;223;202;1892;1306;5;1330;1311;-19
2015;1;1;4;6;195;630;641;11;12;653;159;153;137;783;810;4;809;814;5
2015;1;1;4;3;649;630;625;-5;17;642;79;88;53;370;835;18;849;853;4
2015;1;1;4;3;674;630;630;0;21;651;341;363;339;2133;1030;3;1011;1033;22
2015;1;1;4;3;835;630;630;0;13;643;104;102;81;449;804;8;814;812;-2
2015;1;1;4;6;572;630;658;28;18;716;61;53;30;140;746;5;731;751;20
2015;1;1;4;6;577;630;746;76;15;801;329;308;286;2565;1547;7;1459;1554;55
2015;1;1;4;9;5628;630;619;-11;33;652;73;78;41;192;733;4;743;737;-6
2015;1;1;4;13;4570;630;634;4;10;644;240;227;212;1733;1216;5;1230;1221;-9
2015;1;1;4;13;660;630;629;-1;16;645;190;194;173;1237;838;5;840;843;3
2015;1;1;4;6;1231;630;632;2;17;649;338;321;289;2556;1338;15;1408;1353;-15
2015;1;1;4;3;401;630;623;-7;27;650;93;99;68;449;758;4;803;802;-1
2015;1;1;4;3;433;630;628;-2;17;645;348;355;334;2153;1019;4;1018;1023;5
2015;1;1;4;3;567;630;623;-7;17;640;83;97;48;304;828;32;853;900;7
2015;1;1;4;3;595;630;914;164;14;928;74;66;48;325;1116;4;844;1120;156
2015;1;1;4;2;148;630;624;-6;15;639;125;120;96;650;815;9;835;824;-11
2015;1;1;4;2;330;630;626;-4;12;638;190;202;171;1144;829;19;840;848;8
2015;1;1;4;2;1381;630;627;-3;17;644;245;258;232;1372;936;9;935;945;10
2015;1;1;4;1;157;630;622;-8;17;639;102;100;78;548;757;5;812;802;-10
2015;1;1;4;1;499;630;627;-3;16;643;180;174;145;1050;908;13;930;921;-9
2015;1;1;4;1;573;630;624;-6;17;641;160;158;136;933;857;5;910;902;-8
2015;1;1;4;8;23;630;627;-3;16;643;377;384;358;2475;941;10;947;951;4
2015;1;1;4;8;1099;630;629;-1;13;642;181;152;136;950;858;3;931;901;-30
2015;1;1;4;8;929;630;628;-2;14;642;195;180;162;1074;924;4;945;928;-17
2015;1;1;4;8;1285;630;649;19;10;659;118;101;87;496;826;4;828;830;2
2015;1;1;4;4;418;630;628;-2;15;643;325;307;284;2586;1427;8;1455;1435;-20
2015;1;1;4;4;783;630;626;-4;26;652;158;146;112;907;944;8;1008;952;-16
2015;1;1;4;4;1984;630;625;-5;13;638;127;110;93;813;911;4;937;915;-22
2015;1;1;4;4;2114;630;632;2;30;702;175;166;131;1184;1113;5;1125;1118;-7
2015;1;1;4;4;2283;630;628;-2;12;640;135;106;88;594;808;6;845;814;-31
2015;1;1;4;4;2370;630;624;-6;13;637;168;171;137;1183;954;21;1018;1015;-3
2015;1;1;4;4;1598;630;631;1;29;700;275;287;245;2182;1405;13;1405;1418;13
2015;1;1;4;4;1809;630;629;-1;12;641;167;130;114;746;835;4;917;839;-38
2015;1;1;4;4;1872;630;629;-1;9;638;88;74;61;406;739;4;758;743;-15
2015;1;1;4;10;2549;630;630;0;13;643;70;71;46;270;729;12;740;741;1
2015;1;1;4;10;3261;630;629;-1;9;638;57;51;28;100;706;14;727;720;-7
2015;1;1;4;10;3929;630;630;0;20;650;159;146;120;820;850;6;909;856;-13
2015;1;1;4;10;4306;630;623;-7;9;632;87;89;72;376;744;8;757;752;-5
2015;1;1;4;12;295;630;750;80;13;803;245;234;214;1506;937;7;835;944;69
2015;1;1;4;12;711;630;647;17;11;658;254;246;229;1607;847;6;844;853;9
2015;1;1;4;12;1246;630;634;4;10;644;110;123;96;641;920;17;920;937;17
2015;1;1;4;12;1108;630;628;-2;11;639;140;136;115;895;834;10;850;844;-6
2015;1;1;4;11;2913;630;;;;;115;;;500;;;825;;
2015;1;1;4;11;3649;630;;;;;135;;;622;;;845;;
2015;1;1;4;9;2604;630;620;-10;17;637;55;49;25;109;702;7;725;709;-16
2015;1;1;4;5;379;630;621;-9;36;657;95;114;73;466;810;5;805;815;10
2015;1;1;4;9;5381;630;623;-7;37;700;86;100;52;394;752;11;756;803;7
2015;1;1;4;9;4553;630;624;-6;30;654;130;127;90;674;724;7;740;731;-9
2015;1;1;4;9;5186;630;637;7;14;651;92;81;64;447;755;3;802;758;-4
2015;1;1;4;9;5581;630;630;0;18;648;240;252;217;1535;825;17;830;842;12
2015;1;1;4;9;6588;630;630;0;15;645;93;92;71;425;856;6;903;902;-1
2015;1;1;4;6;1534;631;629;-2;12;641;168;165;144;1012;805;9;819;814;-5
2015;1;1;4;10;5764;632;627;-5;14;641;112;100;77;589;858;9;924;907;-17
2015;1;1;4;7;114;632;627;-5;9;636;36;35;20;100;656;6;708;702;-6
2015;1;1;4;8;675;633;625;-8;23;648;211;221;194;1182;902;4;904;906;2
2015;1;1;4;9;5297;633;623;-10;12;635;54;39;21;67;656;6;727;702;-25
2015;1;1;4;6;410;635;633;-2;36;709;200;221;174;1197;903;11;855;914;19
2015;1;1;4;3;700;635;627;-8;12;639;301;286;263;2378;1402;11;1436;1413;-23
2015;1;1;4;13;1926;635;634;-1;10;644;135;126;103;874;927;13;950;940;-10
